Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
241318,OIE,47.48,7.15,Europe,Switzerland,Jura,Bonfol,Exact,05-10-18,15-10-18,Confirmed,Bluetongue,8,"domestic, cattle",150,38,0,0,0,,0,,
240907,OIE,39.01022,8.674,Europe,Italy,Sardegna,Teulada BTV3_2018_5_CA_75,Exact,02-10-18,05-10-18,Confirmed,Bluetongue,3,"domestic, sheep",130,25,,,,,0,,
240906,OIE,39.00745,8.6788,Europe,Italy,Sardegna,Teulada (BTV3_2018_3_CA_73),Exact,28-09-18,05-10-18,Confirmed,Bluetongue,3,"domestic, sheep",220,20,,,,,0,,
240905,OIE,38.970112,8.719327,Europe,Italy,Sardegna,Teulada (BTV3_2018_7_CA_77),Exact,27-09-18,05-10-18,Confirmed,Bluetongue,3,"domestic, sheep",16010,4,,,,,0,,
240904,OIE,38.97642,8.71122,Europe,Italy,Sardegna,Teulada (BTV3_2018_6_CA_76),Exact,27-09-18,05-10-18,Confirmed,Bluetongue,3,"domestic, goat",200,4,,,,,0,,
240903,OIE,38.98073,8.74669,Europe,Italy,Sardegna,Teulada BTV3_2018_4_CA_74 ,Exact,26-09-18,05-10-18,Confirmed,Bluetongue,3,"domestic, sheep",93,6,,,,,0,,
240902,OIE,38.9667,8.63664,Europe,Italy,Sardegna,Teulada BTV3_2018_2_CA_72,Exact,24-09-18,05-10-18,Confirmed,Bluetongue,3,"domestic, sheep",120,5,,,,,0,,
240901,OIE,38.982717,8.633403,Europe,Italy,Sardegna,Teulada BTV3_2018_1_CA_71,Exact,24-09-18,05-10-18,Confirmed,Bluetongue,3,"domestic, sheep",530,15,,,,,0,,
240900,OIE,38.98583,8.70178,Europe,Italy,Sardegna,Teulada BTV3_2018_8_CA_78,Exact,19-09-18,05-10-18,Confirmed,Bluetongue,3,"domestic, sheep",340,15,,,,,0,,
240051,OIE,47.33,7.07,Europe,Switzerland,Jura,Epiquerez,Exact,01-09-18,11-09-18,Confirmed,Bluetongue,8,"domestic, cattle",32,3,0,0,0,,0,,
238467,OIE,-0.339717,36.145454,Africa,Kenya,Rift Valley,Nakuru ,Exact,20-06-18,20-07-18,Confirmed,Bluetongue,Not specified,"domestic, sheep",150,15,0,0,0,,0,,
238466,OIE,-0.446747,36.230514,Africa,Kenya,Rift Valley,Gilgil ,Exact,20-06-18,20-07-18,Confirmed,Bluetongue,Not specified,"domestic, sheep",100,10,5,0,0,,0,,
238465,OIE,1.783145,36.772595,Africa,Kenya,Rift Valley, Samburu Central ,Exact,20-06-18,20-07-18,Confirmed,Bluetongue,Not specified,"domestic, sheep",350,64,0,0,0,,,,
236835,OIE,37.5878,26.2297,Europe,Greece,Voreio Aigaio,SAMOS 4,Exact,07-05-18,21-05-18,Confirmed,Bluetongue,16,"domestic, cattle, domestic, goat/sheep ",33,1,0,0,0,,0,,
236834,OIE,37.6783,26.3347,Europe,Greece,Voreio Aigaio,SAMOS 3,Exact,03-05-18,21-05-18,Confirmed,Bluetongue,16,"domestic, cattle, domestic, goat/sheep ",78,1,0,0,0,,0,,
234603,OIE,46.292944,6.408431,Europe,France,Rhone-Alpes,LULLY,Exact,04-01-18,09-01-18,Confirmed,Bluetongue,4,"domestic, cattle",26,5,,,,,,,
234602,OIE,46.369298,6.637168,Europe,France,Rhone-Alpes,SAINT PAUL EN CHABLAIS,Exact,04-01-18,09-01-18,Confirmed,Bluetongue,4,"domestic, cattle",8,1,,,,,,,
234601,OIE,46.312687,6.500756,Europe,France,Rhone-Alpes,ORCIER,Exact,02-01-18,09-01-18,Confirmed,Bluetongue,4,"domestic, sheep",27,1,,,,,,,
234600,OIE,46.331311,6.42297,Europe,France,Rhone-Alpes,MARGENCEL,Exact,02-01-18,09-01-18,Confirmed,Bluetongue,4,"domestic, cattle",36,1,,,,,,,
234599,OIE,46.305883,6.434861,Europe,France,Rhone-Alpes,PERRIGNIER,Exact,02-01-18,09-01-18,Confirmed,Bluetongue,4,"domestic, cattle",197,2,,,,,,,
234598,OIE,46.370289,6.588579,Europe,France,Rhone-Alpes,LARRINGES,Exact,02-01-18,09-01-18,Confirmed,Bluetongue,4,"domestic, cattle",88,2,,,,,,,
234597,OIE,45.992555,6.288299,Europe,France,Rhone-Alpes,FILLIERE,Exact,02-01-18,09-01-18,Confirmed,Bluetongue,4,"domestic, cattle",170,3,,,,,,,
234596,OIE,46.050003,5.859209,Europe,France,Rhone-Alpes,CHENE EN SEMINE,Exact,02-01-18,09-01-18,Confirmed,Bluetongue,4,"domestic, cattle",23,1,,,,,,,
234595,OIE,46.279447,6.510775,Europe,France,Rhone-Alpes,LULLIN,Exact,02-01-18,09-01-18,Confirmed,Bluetongue,4,"domestic, cattle",11,1,,,,,,,
233610,OIE,37.72,26.9436,Europe,Greece,Voreio Aigaio, SAMOS 2018/2 ,Unknown,04-01-18,26-01-18,Confirmed,Bluetongue,16,"domestic, cattle",51,1,0,0,,,0,,
233250,OIE,36.8986,27.2692,Europe,Greece,Notio Aigaio,DODEKANISA 1/2018,Centroid Admin2,08-01-18,18-01-18,Confirmed,Bluetongue,16,"domestic, cattle",62,1,1,,,,0,,
