Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
250579,OIE,30.27361,94.81111,Asia,China,Xizang Zizhiqu,"Gongzhong Village,Yigong Township",Exact,21/03/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",79,21,21,58,,,0,,
250578,OIE,29.97398,93.69989,Asia,China,Xizang Zizhiqu,"Xueka Village,Bahe Township",Exact,07/03/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",7,2,2,5,,,0,,
250577,OIE,29.39055,94.42,Asia,China,Xizang Zizhiqu,"Zhongshaba Village,Bujiu Township",Exact,02/03/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",5664,240,32,5632,,,0,,
250572,National authorities,37.87916,77.39894,Asia,China,Xinjiang Uygur Zizhiqu,"11th Village,Yitimukong Township, Yecheng",Exact,04/04/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",341,39,39,302,,,0,,
250452,OIE,48.0559,26.3046,Europe,Romania,Botosani,Ibanesti,Exact,01/04/2019,05/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,0,,
250451,OIE,47.7868,24.0901,Europe,Romania,Maramures," Izvorul Runcului ",Exact,01/04/2019,05/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,0,,
250450,OIE,48.0504,26.3062,Europe,Romania,Botosani,Ibanesti,Exact,27/03/2019,05/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,0,,
250449,OIE,47.4425,22.0715,Europe,Romania,Bihor,Simian,Exact,23/03/2019,05/04/2019,Confirmed,African swine fever,,"domestic, swine",32,32,1,31,,,0,,
250331,OIE,52.0683,20.9872,Europe,Poland,Mazowieckie,Jazgarzewszczyzna,Exact,05/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250330,OIE,51.976033,21.027767,Europe,Poland,Mazowieckie,Krupia Wolka,Exact,05/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250329,OIE,52.072417,20.887732,Europe,Poland,Mazowieckie,Lazy,Exact,05/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250328,OIE,51.8925,21.6806,Europe,Poland,Mazowieckie,Unin Kolonia,Exact,05/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,3,3,0,,,,,
250327,OIE,53.2589,23.3486,Europe,Poland,Podlaskie,Zacisze,Exact,05/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,7,7,0,,,,,
250326,OIE,52.3353,20.4144,Europe,Poland,Mazowieckie,Famulki Krolewskie,Exact,04/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,2,2,0,,,,,
250325,OIE,52.013329,21.136561,Europe,Poland,Mazowieckie,Baniocha,Exact,04/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250324,OIE,51.686338,21.228323,Europe,Poland,Mazowieckie,Strzyzyna,Exact,04/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,2,2,0,,,,,
250323,OIE,50.95121,23.24304,Europe,Poland,Lubeiskie,Malochwiej Duzy,Exact,04/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250322,OIE,51.7203,21.5417,Europe,Poland,Mazowieckie,Zakrety,Exact,04/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250321,OIE,51.9597,21.2903,Europe,Poland,Mazowieckie,Sulbiny,Exact,04/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,2,2,0,,,,,
250320,OIE,51.9597,21.2903,Europe,Poland,Mazowieckie,Kepa Radwankowska,Exact,04/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250319,OIE,52.1961,21.0769,Europe,Poland,Mazowieckie,Warszawa,Exact,03/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250318,OIE,52.035894,20.861724,Europe,Poland,Mazowieckie,Wola Mrokowska,Exact,03/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,9,9,0,,,,,
250317,OIE,51.0419,23.3681,Europe,Poland,Lubeiskie,Kolonia Zwierzyniec,Exact,03/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,2,2,0,,,,,
250316,OIE,54.2158,22.1578,Europe,Poland,Warminsko-Mazurskie,Okrasin,Exact,03/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250315,OIE,51.944618,20.917504,Europe,Poland,Mazowieckie,Nowe Racibory,Exact,03/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250314,OIE,51.926631,20.943326,Europe,Poland,Mazowieckie,Wilcza Wolka,Exact,03/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250313,OIE,52.052262,20.882281,Europe,Poland,Mazowieckie,Kolonia Warszawska,Exact,02/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250312,OIE,52.032158,20.893976,Europe,Poland,Mazowieckie,Wolka Pracka,Exact,02/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250311,OIE,52.2878,20.4408,Europe,Poland,Mazowieckie,Granica,Exact,02/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250310,OIE,52.2589,20.3764,Europe,Poland,Mazowieckie,Wola Pasikonska,Exact,01/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,4,4,0,,,,,
250309,OIE,51.956124,22.559039,Europe,Poland,Lubeiskie,Szaniawy-Poniaty,Exact,01/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,2,2,0,,,,,
250308,OIE,52.04915,20.86894,Europe,Poland,Mazowieckie,Stefanowo,Exact,01/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250307,OIE,54.3339,19.6569,Europe,Poland,Warminsko-Mazurskie,Narusa,Exact,01/03/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250306,OIE,52.1956,21.1528,Europe,Poland,Mazowieckie,Warszawa,Exact,28/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250305,OIE,52.1894,21.1356,Europe,Poland,Mazowieckie,Warszawa,Exact,28/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250304,OIE,52.3956,20.4786,Europe,Poland,Mazowieckie,Wilkow Polski,Exact,28/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250303,OIE,52.4,20.4783,Europe,Poland,Mazowieckie,Wilkow nad Wisla,Exact,28/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,2,2,0,,,,,
250302,OIE,52.3344,20.4089,Europe,Poland,Mazowieckie,Kfamulki Krolewskie,Exact,28/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250301,OIE,52.3236,20.3844,Europe,Poland,Mazowieckie,Famulki Lazowskie,Exact,28/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250300,OIE,52.019359,21.113448,Europe,Poland,Mazowieckie,Orzeszyn,Exact,27/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250299,OIE,53.9517,22.095,Europe,Poland,Warminsko-Mazurskie,Wydminy,Exact,27/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,2,2,0,,,,,
250298,OIE,54.1792,20.5519,Europe,Poland,Warminsko-Mazurskie,Jagoty,Exact,27/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,5,5,0,,,,,
250297,OIE,54.0178,21.9989,Europe,Poland,Warminsko-Mazurskie,Kruklin,Exact,24/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250296,OIE,54.0178,21.9989,Europe,Poland,Warminsko-Mazurskie,Kruklin,Exact,24/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,1,1,0,,,,,
250295,OIE,54.0522,22.0678,Europe,Poland,Warminsko-Mazurskie,Gawliki Wielkie Kolonia,Exact,24/02/2019,02/04/2019,Confirmed,African swine fever,,"domestic, wild boar",,3,3,0,,,,,
250290,OIE,56.6403,22.2881,Europe,Latvia,Saldus,Zirnu,Exact,29/03/2019,03/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
250289,OIE,56.6533,22.945,Europe,Latvia,Dobeles,Bikstu,Exact,28/03/2019,03/04/2019,Confirmed,African swine fever,,"wild, wild boar",,2,0,2,,,,,
250288,OIE,56.4456,21.8394,Europe,Latvia,Liepajas,Vainodes,Exact,27/03/2019,03/04/2019,Confirmed,African swine fever,,"wild, wild boar",,3,3,0,,,,,
250287,OIE,57.2122,22.4378,Europe,Latvia,Talsu,Gibulu,Exact,26/03/2019,03/04/2019,Confirmed,African swine fever,,"wild, wild boar",,3,3,0,,,,,
250286,OIE,44.3376,28.004,Europe,Romania,Calarasi,Fetesti,Exact,28/03/2019,03/04/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
250285,OIE,44.6117,26.7536,Europe,Romania,Ialomita,Axintele,Exact,27/03/2019,03/04/2019,Confirmed,African swine fever,,"domestic, swine",7,7,0,7,,,,,
250284,OIE,44.6117,26.7533,Europe,Romania,Ialomita,Axintele,Exact,27/03/2019,03/04/2019,Confirmed,African swine fever,,"domestic, swine",15,15,0,15,,,,,
250283,OIE,45.345,27.6203,Europe,Romania,Braila,Pitulati,Exact,26/03/2019,01/04/2019,Confirmed,African swine fever,,"domestic, swine",,9,0,9,,,,,
250282,OIE,44.2409,28.1596,Europe,Romania,Constanta,Pestera,Exact,25/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
250281,OIE,43.91,27.2111,Europe,Bulgaria,Silistra,Alfatar,Exact,25/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250280,OIE,43.76,27.2881,Europe,Bulgaria,Dobrich,Tervel,Exact,22/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250279,OIE,43.747,27.3708,Europe,Bulgaria,Dobrich,Tervel,Exact,21/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250278,OIE,43.883,27.3058,Europe,Bulgaria,Silistra,Alfatar,Exact,20/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250277,OIE,43.91,27.2422,Europe,Bulgaria,Silistra,Alfatar,Exact,14/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
250276,OIE,43.8117,27.2839,Europe,Bulgaria,Silistra,Dulovo,Exact,06/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250275,OIE,43.286,27.285,Europe,Bulgaria,Shumen,Dulovo,Exact,06/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250274,OIE,49.61796,5.52201,Europe,Belgium,Region wallonne,Meix-devant-Virton,Exact,25/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250273,OIE,49.554312,5.608689,Europe,Belgium,Region wallonne,Virton,Exact,20/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250272,OIE,49.70188,5.51229,Europe,Belgium,Region wallonne,Tintigny,Exact,20/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250271,OIE,49.575556,5.597222,Europe,Belgium,Region wallonne,Virton,Exact,19/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250270,OIE,49.63184,5.4568,Europe,Belgium,Region wallonne,Tintigny,Exact,18/03/2019,01/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250269,National authorities,27.51427,99.84652,Asia,China,Yunnan Sheng," Heping Village,Xiaozhongdian Township, Shangri-La City",Exact,02/04/2019,04/04/2019,Confirmed,African swine fever,,"domestic, swine",301,196,105,196,,,0,,
250268,National authorities,44.12305,87.64722,Asia,China,Xinjiang Uygur Zizhiqu,Jianquanzi Community,Exact,01/04/2019,03/04/2019,Confirmed,African swine fever,,"domestic, swine",200,15,15,185,,,0,,
250116,National authorities,30.29,108.5,Asia,China,Hubei Sheng,"Mingxing Village,Jiannan Township, Lichuan City ",Exact,10/03/2019,31/03/2019,Confirmed,African swine fever,,"domestic, swine",83,83,73,10,,,0,,
250113,National authorities,13.54,107.45,Asia,Cambodia,Ratanak Kiri,Soamkanign ,Exact,22/03/2019,03/04/2019,Confirmed,African swine fever,,"domestic, swine",584,400,400,100,,,0,,
250017,National authorities,30.1554,108.5616,Asia,China,Hubei Sheng,"Zhamu Community, Duting Township, Lichuan City ",Exact,21/03/2019,31/03/2019,Confirmed,African swine fever,,"domestic, swine",142,8,5,137,,,0,,
249935,OIE,47.7867,35.1496,Europe,Ukraine,Zaporiz'ka,Khortytsia,Exact,26/03/2019,28/03/2019,Confirmed,African swine fever,,"wild, wild boar",,3,3,0,,,,,
249934,OIE,44.495,38.954,Europe,Russian Federation,Krasnodarskiy Kray,Khrebtovoe,Exact,20/03/2019,28/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249933,OIE,57.1269,22.9622,Europe,Latvia,Tukuma,Zentenes,Exact,21/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
249932,OIE,45.4641,26.5795,Europe,Romania,Buzau,Breazau,Exact,15/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249931,OIE,45.3941,26.7614,Europe,Romania,Buzau,Beceni,Exact,15/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249930,OIE,44.6089,26.8173,Europe,Romania,Ialomita,Groasa,Exact,20/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,5,2,0,,,,,
249929,OIE,44.1278,26.6326,Europe,Romania,Calarasi,Oltenita,Exact,18/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
249928,OIE,45.0496,27.2194,Europe,Romania,Braila,Faurei,Exact,19/03/2019,29/03/2019,Confirmed,African swine fever,,"domestic, swine",33,33,1,32,,,,,
249927,OIE,45.1827,27.3758,Europe,Romania,Braila,Ibrianu,Exact,15/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,5,5,0,,,,,
249926,OIE,45.4586,27.7029,Europe,Romania,Galati,Corbu Vechi,Exact,15/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249925,OIE,47.7401,24.0455,Europe,Romania,Maramures,Slatioara,Exact,27/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
249924,OIE,47.4761,22.6465,Europe,Romania,Satu Mare,Cehal,Exact,26/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
249923,OIE,47.3928,22.6862,Europe,Romania,Bihor,Supur,Exact,25/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,9,9,0,,,,,
249922,OIE,47.4667,22.9222,Europe,Romania,Satu Mare,Hurezu,Exact,25/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249921,OIE,47.415,22.712,Europe,Romania,Satu Mare,Supur,Exact,21/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
249920,OIE,47.7512,24.065,Europe,Romania,Maramures,Izvorul,Exact,18/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
249919,OIE,47.3383,22.5686,Europe,Romania,Bihor,Balc,Exact,07/03/2019,29/03/2019,Confirmed,African swine fever,,"wild, wild boar",,18,4,14,,,,,
249894,OIE,21.2275,105.707,Asia,Viet Nam,Vinh Phuc," Hung Vuong ",Exact,25/03/2019,28/03/2019,Confirmed,African swine fever,,"domestic, swine",33,,,33,,,0,,
249893,OIE,16.6042,107.274,Asia,Viet Nam,Quang Tri," Hai Chanh ",Exact,25/03/2019,28/03/2019,Confirmed,African swine fever,,"domestic, swine",11,,,11,,,0,,
249698,OIE,44.7872,28.3675,Europe,Romania,Tulcea,Cismeaua Noua,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
249697,OIE,45.09,28.3464,Europe,Romania,Tulcea,Cerna,Exact,12/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249696,OIE,44.3251,24.6846,Europe,Romania,Olt,Serbanesti,Exact,16/03/2019,25/03/2019,Confirmed,African swine fever,,"domestic, swine",17,17,7,10,,,,,
249695,OIE,45.4176,28.0348,Europe,Romania,Galati,Galati,Exact,19/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249694,OIE,45.9704,28.0396,Europe,Romania,Galati,Suceveni,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
249693,OIE,45.9785,28.0506,Europe,Romania,Galati,Poganesti,Exact,13/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,10,10,0,,,,,
249692,OIE,46.2475,26.7539,Europe,Romania,Bacau,Onesti,Exact,15/03/2019,25/03/2019,Confirmed,African swine fever,,"domestic, swine",2,2,1,1,,,,,
249691,OIE,51.04341,23.42232,Europe,Poland,Lubeiskie,Depultycze,Exact,05/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249690,OIE,54.3044,20.7194,Europe,Poland,Warminsko-Mazurskie,Wysieka,Exact,02/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
249689,OIE,50.955245,23.383674,Europe,Poland,Lubeiskie,Wolica,Exact,01/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249688,OIE,51.028628,23.283366,Europe,Poland,Lubeiskie,Siennica Krolewska Mala,Exact,27/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249687,OIE,51.028171,23.301597,Europe,Poland,Lubeiskie,Siennica Krolewska Mala,Exact,27/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249686,OIE,51.9975,21.5067,Europe,Poland,Mazowieckie,Katy,Exact,27/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249685,OIE,52.0364,20.8614,Europe,Poland,Mazowieckie,Wola Mrokowska,Exact,27/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249684,OIE,53.7622,22.1342,Europe,Poland,Warminsko-Mazurskie,Monety,Exact,27/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249683,OIE,53.7506,22.1247,Europe,Poland,Warminsko-Mazurskie,Monety,Exact,27/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,4,4,0,,,,,
249682,OIE,51.9356,20.9203,Europe,Poland,Mazowieckie,Kaweczyn,Exact,27/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249681,OIE,52.0064,20.9986,Europe,Poland,Mazowieckie,Pechery,Exact,27/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249680,OIE,52.0728,20.9497,Europe,Poland,Mazowieckie,Wilcza Gora,Exact,27/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,3,3,0,,,,,
249679,OIE,53.7492,22.1675,Europe,Poland,Warminsko-Mazurskie,Monety,Exact,26/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249678,OIE,51.996106,20.945965,Europe,Poland,Mazowieckie,Los,Exact,26/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,3,3,0,,,,,
249677,OIE,53.9619,22.0922,Europe,Poland,Warminsko-Mazurskie,Gawliki,Exact,26/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249676,OIE,51.9961,20.9306,Europe,Poland,Mazowieckie,Henrykow,Exact,26/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249675,OIE,52.3058,20.3703,Europe,Poland,Mazowieckie,Famulki Brochowskie,Exact,26/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249674,OIE,51.973624,20.921821,Europe,Poland,Mazowieckie,Prace Duze,Exact,26/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249673,OIE,52.012123,21.011671,Europe,Poland,Mazowieckie,Lbiska,Exact,26/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249672,OIE,51.690215,21.348087,Europe,Poland,Mazowieckie,Studzianki Pancerne,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249671,OIE,51.9239,20.8914,Europe,Poland,Mazowieckie,Lesznowola,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
249670,OIE,51.93,20.9058,Europe,Poland,Mazowieckie,Chudowola,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,4,4,0,,,,,
249669,OIE,51.682009,21.392166,Europe,Poland,Mazowieckie,Chodkow,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249668,OIE,51.772213,21.264443,Europe,Poland,Mazowieckie,Zakrzew,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249667,OIE,52.2386,20.4561,Europe,Poland,Mazowieckie,Podkampinos,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249666,OIE,52.2872,20.4411,Europe,Poland,Mazowieckie,Granica,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
249665,OIE,52.038468,21.131755,Europe,Poland,Mazowieckie,Lubna,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249664,OIE,51.7133,21.5272,Europe,Poland,Mazowieckie,Podoblin,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249663,OIE,52.1264,21.7281,Europe,Poland,Mazowieckie,Ceglow,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,3,3,0,,,,,
249662,OIE,51.8942,21.6642,Europe,Poland,Mazowieckie,Garwolin,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
249661,OIE,51.7183,21.5408,Europe,Poland,Mazowieckie,Maciejowice,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
249660,OIE,54.2917,20.7433,Europe,Poland,Warminsko-Mazurskie,Markiny,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249659,OIE,52.0678,21.8411,Europe,Poland,Mazowieckie,Jeruzal,Exact,25/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249658,OIE,52.5564,21.0511,Europe,Poland,Mazowieckie,Pobylkowo,Exact,22/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249657,OIE,54.2289,22.0192,Europe,Poland,Warminsko-Mazurskie,Wolka,Exact,22/02/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249656,OIE,49.59049,5.778,Europe,Belgium,Region wallonne,Aubange,Exact,20/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249655,OIE,49.590973,5.554927,Europe,Belgium,Region wallonne,Virton,Exact,19/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249654,OIE,49.642556,5.69867,Europe,Belgium,Region wallonne,Saint-Leger,Exact,19/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249653,OIE,49.62359,5.50209,Europe,Belgium,Region wallonne,Meix-devant-Virton,Exact,19/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249652,OIE,49.590717,5.757849,Europe,Belgium,Region wallonne,Aubange,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249651,OIE,49.590592,5.758524,Europe,Belgium,Region wallonne,Aubange,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249650,OIE,49.59085,5.75827,Europe,Belgium,Region wallonne,Aubange,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249649,OIE,49.59085,5.75812,Europe,Belgium,Region wallonne,Aubange,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249648,OIE,49.59063,5.75827,Europe,Belgium,Region wallonne,Aubange,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249647,OIE,49.63238,5.44915,Europe,Belgium,Region wallonne,Meix-devant-Virton,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249646,OIE,49.63236,5.44907,Europe,Belgium,Region wallonne,Meix-devant-Virton,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249645,OIE,49.628046,5.470244,Europe,Belgium,Region wallonne,Meix-devant-Virton,Exact,18/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249644,OIE,49.74233,5.43849,Europe,Belgium,Region wallonne,Chiny,Exact,17/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249643,OIE,49.73392,5.47585,Europe,Belgium,Region wallonne,Tintigny,Exact,15/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249642,OIE,49.61827,5.47383,Europe,Belgium,Region wallonne,Meix-devant-Virton,Exact,15/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249641,OIE,49.72723,5.45484,Europe,Belgium,Region wallonne,Tintigny,Exact,14/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
249640,OIE,49.68437,5.4525,Europe,Belgium,Region wallonne,Tintigny,Exact,13/03/2019,25/03/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
